Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2022-01-16,Printer,Office,North,4,4428,600.55
2024-10-28,Mouse,Accessories,West,9,7344,1417.84
2024-08-23,Keyboard,Accessories,East,4,2236,167.78
2024-11-24,Smartphone,Electronics,South,8,536,57.08
2024-10-20,Monitor,Accessories,North,5,1980,249.22
2022-01-26,Printer,Office,East,6,2100,202.86
2023-04-16,Smartwatch,Electronics,West,3,1497,122.76
2024-07-18,Laptop,Electronics,North,6,4200,1013.7
2022-11-21,Headphones,Accessories,South,2,1242,191.82
2022-11-29,Smartwatch,Electronics,South,5,1570,312.81
2023-07-01,Monitor,Accessories,East,4,428,86.62
2023-02-02,Printer,Office,South,1,914,270.74
2024-12-13,Tablet,Electronics,North,3,465,98.93
2022-08-27,Smartwatch,Electronics,North,2,1062,83.49
2022-05-26,Camera,Electronics,South,8,8720,1984.11
2024-02-04,Mouse,Accessories,South,6,1308,343.61
2024-12-12,Headphones,Accessories,South,9,8514,1291.97
2023-02-07,Tablet,Electronics,North,2,1212,151.07
2023-04-24,Headphones,Accessories,West,4,2576,503.57
2023-09-26,Keyboard,Accessories,East,8,4800,606.19
2022-10-02,Smartwatch,Electronics,East,5,1440,274.54
2022-09-12,Smartwatch,Electronics,North,9,10251,737.45
2023-01-18,Smartphone,Electronics,North,7,3038,570.98
2022-11-24,Monitor,Accessories,West,9,6993,1945.56
2024-03-07,Monitor,Accessories,East,4,1632,247.88
2024-10-07,Keyboard,Accessories,East,9,5706,1704.8
2022-08-29,Camera,Electronics,North,9,9657,1187.22
2022-01-31,Smartwatch,Electronics,East,5,4405,450.83
2023-12-14,Keyboard,Accessories,East,4,1720,360.78
2023-08-13,Camera,Electronics,South,7,4557,234.62
2024-12-12,Headphones,Accessories,West,7,2380,431.43
2022-02-11,Headphones,Accessories,North,8,456,74.99
2023-11-16,Camera,Electronics,East,6,6534,355.03
2022-03-04,Smartphone,Electronics,North,6,3456,307.46
2022-06-29,Keyboard,Accessories,West,9,8163,2352.46
2023-08-28,Headphones,Accessories,North,6,4656,601.71
2022-09-16,Smartphone,Electronics,West,2,966,241.54
2022-12-02,Mouse,Accessories,East,4,2580,669.67
2022-10-02,Camera,Electronics,South,9,8127,1906.5
2022-05-19,Smartwatch,Electronics,South,4,2128,614.05
2022-06-05,Smartphone,Electronics,South,9,6417,1100.52
2022-06-11,Keyboard,Accessories,East,7,3997,494.78
2023-03-14,Laptop,Electronics,West,1,879,149.52
2023-11-17,Laptop,Electronics,North,3,2415,538.39
2024-09-27,Camera,Electronics,West,4,1064,314.84
2022-02-17,Mouse,Accessories,South,4,1156,326.92
2022-05-12,Smartphone,Electronics,North,1,1184,218.27
2022-02-05,Keyboard,Accessories,South,3,1950,211.16
2022-08-29,Laptop,Electronics,South,4,1088,295.09
2023-12-04,Printer,Office,South,6,4380,522.3
2024-04-20,Camera,Electronics,South,1,998,196.17
2024-05-25,Smartphone,Electronics,East,6,5766,675.17
2024-10-09,Tablet,Electronics,West,6,3120,274.65
2022-03-07,Printer,Office,East,7,637,68.11
2023-10-26,Laptop,Electronics,West,6,3306,697.74
2022-05-31,Monitor,Accessories,South,6,7020,726.72
2022-09-16,Camera,Electronics,South,7,5971,502.14
2023-11-22,Laptop,Electronics,North,2,750,77.68
2024-04-26,Tablet,Electronics,North,3,2379,523.0
2022-08-21,Camera,Electronics,North,1,699,108.94
2023-01-16,Camera,Electronics,West,9,6876,1895.24
2022-02-02,Monitor,Accessories,North,8,1800,494.02
2024-07-11,Tablet,Electronics,South,5,1255,236.25
2022-06-04,Smartwatch,Electronics,East,9,1998,343.58
2022-11-26,Headphones,Accessories,East,1,307,80.19
2024-06-25,Printer,Office,West,1,235,54.87
2023-11-01,Monitor,Accessories,South,6,1506,407.73
2024-10-26,Tablet,Electronics,North,8,2464,216.51
2023-05-12,Smartwatch,Electronics,South,2,322,42.03
2023-03-04,Printer,Office,West,4,1100,100.02
2022-03-08,Keyboard,Accessories,South,4,2188,265.54
2023-12-22,Printer,Office,West,9,2934,473.34
2022-11-04,Headphones,Accessories,South,8,9224,514.06
2022-12-15,Monitor,Accessories,East,4,2436,142.81
2022-09-23,Smartwatch,Electronics,West,4,972,97.55
2024-10-03,Laptop,Electronics,South,6,5484,540.4
2024-10-17,Camera,Electronics,West,8,3152,337.36
2024-03-22,Keyboard,Accessories,East,8,6032,870.17
2023-04-10,Camera,Electronics,West,7,6384,1324.49
2023-07-10,Printer,Office,East,5,3705,707.08
2022-11-04,Smartwatch,Electronics,South,6,5580,394.03
2022-04-16,Camera,Electronics,East,2,1236,120.74
2023-04-02,Camera,Electronics,North,8,7040,1969.93
2024-06-11,Camera,Electronics,East,9,909,138.04
2024-12-26,Mouse,Accessories,South,1,106,7.24
2024-11-12,Smartwatch,Electronics,South,1,281,67.85
2022-09-25,Camera,Electronics,East,6,6768,1851.01
2023-03-07,Laptop,Electronics,West,6,4302,276.35
2022-11-19,Smartphone,Electronics,North,9,7146,2125.44
2023-02-16,Smartphone,Electronics,South,3,582,48.08
2024-08-01,Headphones,Accessories,North,6,576,162.75
2023-09-24,Keyboard,Accessories,South,5,4265,796.12
2023-06-24,Smartwatch,Electronics,East,8,5368,333.53
2023-12-04,Headphones,Accessories,South,1,314,66.23
2024-12-24,Tablet,Electronics,West,6,2676,646.7
2022-02-13,Laptop,Electronics,North,4,3384,947.52
2023-07-20,Mouse,Accessories,West,6,3186,794.94
2024-12-20,Smartwatch,Electronics,South,4,1832,528.69
2024-11-02,Printer,Office,South,8,4784,769.91
2024-02-16,Tablet,Electronics,West,1,381,63.18
2022-11-29,Smartphone,Electronics,South,9,4527,677.34
2022-05-25,Printer,Office,South,4,1612,240.42
2023-10-04,Printer,Office,East,2,1918,435.56
2024-01-04,Camera,Electronics,East,1,179,42.37
2024-05-31,Smartwatch,Electronics,West,3,3153,224.29
2023-04-18,Tablet,Electronics,East,8,3864,855.75
2023-05-13,Printer,Office,South,5,2440,570.78
2023-03-31,Camera,Electronics,South,6,3660,675.38
2024-08-03,Smartwatch,Electronics,East,3,318,49.93
2023-12-16,Mouse,Accessories,South,3,483,63.27
2024-08-21,Headphones,Accessories,North,6,6774,960.41
2024-01-02,Monitor,Accessories,West,5,5310,806.12
2024-03-06,Keyboard,Accessories,West,6,5154,779.43
2023-09-19,Keyboard,Accessories,East,9,6741,823.17
2022-05-13,Camera,Electronics,North,2,520,61.33
2024-06-19,Tablet,Electronics,East,7,1120,111.79
2022-07-12,Keyboard,Accessories,East,1,911,155.3
2022-03-21,Monitor,Accessories,South,8,1064,190.73
2024-04-28,Laptop,Electronics,North,7,1981,404.3
2022-04-20,Camera,Electronics,South,5,4280,540.47
2024-06-25,Smartwatch,Electronics,South,5,5125,268.39
2024-12-26,Monitor,Accessories,West,7,1575,313.96
2024-04-28,Tablet,Electronics,East,9,9972,1868.64
2022-10-01,Smartphone,Electronics,East,8,4576,900.04
2024-06-01,Monitor,Accessories,South,7,6559,1141.32
2023-07-20,Tablet,Electronics,South,1,619,35.36
2024-06-09,Headphones,Accessories,West,8,2488,151.95
2022-10-29,Mouse,Accessories,West,4,2536,148.85
2022-02-03,Tablet,Electronics,West,8,5416,297.5
2023-02-13,Smartwatch,Electronics,East,2,2334,158.07
2022-07-28,Camera,Electronics,East,9,1080,183.42
2024-05-08,Tablet,Electronics,South,4,1324,127.07
2023-07-16,Camera,Electronics,West,2,2304,444.08
2024-02-21,Smartphone,Electronics,East,4,4736,1026.24
2023-08-14,Mouse,Accessories,West,9,2925,457.49
2023-01-27,Laptop,Electronics,East,9,6345,1627.26
2022-06-13,Headphones,Accessories,East,9,4221,912.84
2022-12-06,Headphones,Accessories,South,7,462,56.89
2022-05-13,Monitor,Accessories,North,7,7588,1625.55
2022-12-12,Keyboard,Accessories,North,6,5232,1270.64
2024-08-01,Camera,Electronics,East,8,1440,402.06
2023-03-31,Monitor,Accessories,North,2,1026,226.4
2024-09-21,Camera,Electronics,North,7,7455,1008.42
2023-11-29,Printer,Office,East,8,2456,404.35
2022-11-01,Camera,Electronics,North,3,2859,404.56
2024-01-08,Keyboard,Accessories,East,1,311,50.66
2022-10-28,Printer,Office,East,9,1260,246.6
2022-01-18,Keyboard,Accessories,South,1,466,102.48
2023-02-22,Laptop,Electronics,West,3,867,58.2
2023-02-24,Monitor,Accessories,South,6,3888,275.72
2024-04-12,Tablet,Electronics,North,4,3032,347.2
2023-12-22,Tablet,Electronics,North,7,4704,978.81
2022-10-27,Printer,Office,West,3,3186,527.75
2024-08-18,Printer,Office,North,9,6183,359.54
2022-10-14,Smartwatch,Electronics,West,1,243,21.75
2023-06-20,Smartphone,Electronics,North,3,897,235.67
2023-12-19,Headphones,Accessories,West,9,4563,675.62
2022-09-18,Laptop,Electronics,South,4,628,156.98
2024-12-21,Monitor,Accessories,East,6,1050,172.83
2022-05-16,Monitor,Accessories,North,8,3032,278.85
2023-09-27,Keyboard,Accessories,West,1,920,118.24
2024-03-02,Laptop,Electronics,South,2,668,90.67
2024-05-31,Mouse,Accessories,East,5,5990,1403.53
2024-03-04,Tablet,Electronics,South,9,9324,1223.9
2023-04-11,Keyboard,Accessories,East,8,5768,368.49
2024-05-01,Laptop,Electronics,North,1,1123,318.09
2024-12-20,Keyboard,Accessories,West,4,2336,453.04
2023-11-22,Laptop,Electronics,West,6,438,26.03
2022-12-23,Tablet,Electronics,North,6,5940,318.72
2022-06-22,Camera,Electronics,West,3,1848,549.34
2023-03-17,Keyboard,Accessories,North,3,2118,321.05
2022-01-16,Smartphone,Electronics,North,3,231,36.73
2024-01-12,Headphones,Accessories,South,6,978,182.46
2023-05-22,Monitor,Accessories,North,5,4960,420.98
2022-03-09,Camera,Electronics,South,3,1377,330.44
2023-02-09,Camera,Electronics,West,2,1958,227.77
2023-06-12,Mouse,Accessories,West,7,5607,1288.04
2022-11-24,Smartwatch,Electronics,South,6,3504,980.7
2024-11-21,Mouse,Accessories,North,4,796,75.15
2024-08-14,Monitor,Accessories,North,1,342,37.64
2024-08-14,Monitor,Accessories,South,7,6769,1549.67
2023-08-29,Headphones,Accessories,South,9,10080,1794.73
2024-01-11,Smartwatch,Electronics,East,7,3948,758.36
2023-06-27,Headphones,Accessories,South,4,1488,74.52
2024-01-17,Mouse,Accessories,South,5,1200,201.8
2023-01-10,Smartwatch,Electronics,North,4,4476,977.6
2023-08-01,Monitor,Accessories,West,1,1178,292.15
2024-12-26,Smartwatch,Electronics,South,8,2888,149.92
2024-12-13,Smartphone,Electronics,South,6,1704,193.18
2022-10-17,Printer,Office,West,8,4200,1017.94
2024-03-12,Keyboard,Accessories,East,7,4417,562.79
2024-05-20,Camera,Electronics,West,4,764,178.83
2024-06-28,Headphones,Accessories,South,4,4000,964.43
2024-10-21,Monitor,Accessories,East,9,2331,558.0
2023-01-31,Mouse,Accessories,West,9,8172,1296.29
2024-12-20,Laptop,Electronics,North,1,761,61.15
2023-11-25,Camera,Electronics,East,2,494,56.41
2023-09-05,Headphones,Accessories,East,2,194,52.16
2024-03-20,Tablet,Electronics,West,6,5820,1423.67
2022-04-11,Camera,Electronics,North,5,410,121.77
2024-12-06,Smartphone,Electronics,East,6,1254,360.87
2022-06-04,Tablet,Electronics,East,6,3432,452.4
2024-03-22,Camera,Electronics,North,4,3792,997.99
2024-11-19,Tablet,Electronics,West,7,546,117.9
2022-02-24,Smartwatch,Electronics,East,3,1452,217.06
2022-11-14,Keyboard,Accessories,West,8,9296,1556.05
2023-12-01,Mouse,Accessories,North,1,1160,149.81
2024-01-14,Laptop,Electronics,West,6,4728,682.01
2023-02-12,Camera,Electronics,North,6,1836,508.81
2023-09-13,Smartwatch,Electronics,South,7,6237,1784.89
2024-09-01,Laptop,Electronics,West,5,5845,941.79
2023-12-27,Monitor,Accessories,South,9,6138,851.14
2022-03-23,Camera,Electronics,West,2,1416,136.75
2024-12-27,Keyboard,Accessories,West,3,1851,348.9
2022-11-10,Printer,Office,South,9,7452,1259.82
2023-11-29,Tablet,Electronics,North,5,1630,190.38
2022-08-16,Camera,Electronics,West,6,4800,930.44
2023-11-23,Smartwatch,Electronics,South,1,61,16.11
2023-09-21,Monitor,Accessories,East,6,942,80.27
2023-07-30,Smartphone,Electronics,South,8,7640,1663.63
2022-05-12,Camera,Electronics,South,5,4540,939.71
2022-11-27,Headphones,Accessories,North,1,1030,190.47
2023-09-20,Printer,Office,North,2,384,30.84
2024-11-24,Smartwatch,Electronics,West,8,8560,991.94
2022-08-23,Camera,Electronics,West,9,1557,117.36
2023-05-04,Tablet,Electronics,East,7,707,124.59
2022-08-05,Mouse,Accessories,West,5,3405,476.39
2024-11-15,Tablet,Electronics,West,6,4722,522.16
2022-01-04,Headphones,Accessories,North,2,2150,625.93
2022-11-04,Monitor,Accessories,West,7,3619,827.39
2023-08-09,Smartwatch,Electronics,South,4,3892,909.22
2022-08-02,Camera,Electronics,South,1,54,13.29
2023-12-04,Keyboard,Accessories,South,1,612,136.25
2022-09-03,Monitor,Accessories,East,5,3850,419.55
2024-04-20,Camera,Electronics,East,5,3005,389.93
2024-07-15,Headphones,Accessories,North,9,5256,1296.65
2023-03-13,Printer,Office,East,6,3576,1033.3
2022-11-08,Tablet,Electronics,West,5,3415,496.48
2023-01-13,Camera,Electronics,West,3,1722,203.04
2022-04-14,Mouse,Accessories,East,8,4088,853.36
2024-02-09,Headphones,Accessories,West,5,5320,882.84
2022-11-27,Mouse,Accessories,West,6,3660,1079.0
2024-05-13,Camera,Electronics,West,6,5250,1228.49
2022-04-17,Laptop,Electronics,North,4,328,90.89
2023-09-29,Smartphone,Electronics,West,7,1596,359.71
2023-02-11,Printer,Office,South,7,2443,661.21
2023-07-23,Smartwatch,Electronics,East,7,5432,870.08
2022-04-04,Printer,Office,North,3,1254,221.19
2022-02-19,Tablet,Electronics,East,5,5495,1276.27
2023-12-07,Headphones,Accessories,North,4,596,72.65
2024-10-18,Printer,Office,South,6,3696,597.66
2022-04-18,Mouse,Accessories,North,6,4488,939.05
2023-10-18,Camera,Electronics,West,6,6846,932.21
2023-12-29,Mouse,Accessories,West,8,2960,607.64
2023-07-31,Smartphone,Electronics,South,1,419,99.5
2024-09-03,Laptop,Electronics,West,6,6246,327.14
2022-09-12,Tablet,Electronics,South,4,1900,372.18
2023-06-08,Monitor,Accessories,North,7,3451,397.29
2024-11-24,Smartphone,Electronics,West,2,1612,344.37
2022-08-13,Laptop,Electronics,South,5,4445,642.83
2024-08-06,Smartwatch,Electronics,North,5,720,63.84
2024-04-16,Mouse,Accessories,East,2,1428,234.49
2024-12-27,Tablet,Electronics,East,4,3532,665.2
2024-09-08,Camera,Electronics,North,6,6528,549.62
2023-09-04,Monitor,Accessories,East,1,743,216.5
2023-10-13,Smartwatch,Electronics,East,6,1758,287.36
2023-11-29,Headphones,Accessories,South,8,1008,100.61
2024-10-21,Smartphone,Electronics,East,1,995,149.86
2024-10-05,Keyboard,Accessories,West,9,4032,876.91
2022-10-29,Smartphone,Electronics,East,6,480,131.08
2024-10-25,Laptop,Electronics,East,1,989,149.99
2022-01-24,Smartphone,Electronics,North,9,6606,759.55
2024-02-06,Smartwatch,Electronics,East,6,912,256.58
2022-07-21,Mouse,Accessories,South,4,2912,331.11
2023-02-03,Camera,Electronics,West,5,845,69.35
2023-08-10,Monitor,Accessories,South,4,2804,382.82
2024-12-28,Laptop,Electronics,East,2,208,11.53
2022-11-19,Smartwatch,Electronics,East,1,379,42.24
2024-05-18,Mouse,Accessories,West,3,1227,113.38
2023-08-03,Headphones,Accessories,East,7,5551,392.37
2022-08-06,Headphones,Accessories,West,1,423,115.44
2022-01-26,Headphones,Accessories,West,6,5982,944.81
2022-12-07,Smartphone,Electronics,West,4,3732,468.6
2023-03-02,Printer,Office,North,9,5904,1152.23
2024-02-01,Headphones,Accessories,East,5,1810,171.47
2023-01-30,Smartphone,Electronics,South,6,5604,615.07
2022-04-28,Laptop,Electronics,West,2,432,81.31
2024-11-27,Keyboard,Accessories,East,2,416,68.58
2022-09-07,Monitor,Accessories,North,8,1224,281.43
2022-03-12,Printer,Office,West,8,5168,672.6
2022-11-10,Monitor,Accessories,East,6,6522,502.98
2022-09-03,Keyboard,Accessories,South,5,1090,140.7
2024-09-30,Laptop,Electronics,South,3,1737,353.17
2024-03-08,Printer,Office,West,9,7281,1358.17
2024-03-19,Smartwatch,Electronics,South,9,5832,1007.54
2024-07-21,Printer,Office,East,9,7020,623.97
2023-06-07,Mouse,Accessories,South,3,2001,420.08
2024-08-13,Monitor,Accessories,West,2,1832,489.21
2024-05-05,Smartwatch,Electronics,East,6,3372,934.42
2024-12-20,Tablet,Electronics,West,6,3384,503.86
2024-11-30,Monitor,Accessories,East,1,351,31.95
2024-12-16,Camera,Electronics,South,2,2092,549.42
2023-03-19,Monitor,Accessories,South,7,1309,138.46
2024-04-28,Keyboard,Accessories,North,9,6696,407.36
2022-09-29,Keyboard,Accessories,East,5,1020,162.36
2022-05-30,Keyboard,Accessories,East,8,8240,2006.72
2022-10-07,Headphones,Accessories,South,9,9810,1008.6
2023-01-13,Tablet,Electronics,West,1,853,97.5
2023-01-06,Camera,Electronics,East,4,4416,1081.53
2023-01-11,Headphones,Accessories,North,8,3832,741.44
2024-12-16,Monitor,Accessories,South,4,1876,221.18
2024-03-14,Laptop,Electronics,South,3,2634,392.21
2023-08-26,Laptop,Electronics,North,1,1027,259.92
2023-07-10,Printer,Office,West,5,3100,911.86
2022-03-18,Mouse,Accessories,West,1,104,29.67
2024-06-18,Mouse,Accessories,East,2,1590,147.2
2024-08-20,Camera,Electronics,South,4,1104,63.57
2024-09-18,Smartphone,Electronics,South,3,1851,198.71
2024-11-06,Smartphone,Electronics,South,2,1408,193.09
2022-05-24,Laptop,Electronics,South,7,4641,1341.98
2022-10-01,Tablet,Electronics,West,7,2611,539.37
2023-12-05,Laptop,Electronics,North,4,3824,711.92
2023-03-08,Smartphone,Electronics,East,2,2042,501.34
2023-07-30,Tablet,Electronics,North,6,6378,1408.28
2023-03-14,Camera,Electronics,East,4,4692,409.07
2024-06-30,Laptop,Electronics,West,6,6234,1829.07
2024-09-25,Smartphone,Electronics,West,4,1852,535.07
2022-02-05,Monitor,Accessories,South,3,3075,804.06
2023-10-24,Printer,Office,North,5,370,92.45
2024-12-11,Keyboard,Accessories,North,6,624,66.99
2023-07-13,Smartwatch,Electronics,South,2,1734,310.76
2023-05-05,Printer,Office,West,9,2268,361.62
2022-08-31,Camera,Electronics,East,5,3670,924.95
2024-08-16,Smartwatch,Electronics,North,7,4634,1358.44
2024-01-20,Headphones,Accessories,North,9,1440,94.41
2023-04-11,Laptop,Electronics,West,6,5136,1225.4
2024-09-20,Smartphone,Electronics,East,1,166,31.72
2022-02-03,Keyboard,Accessories,East,3,1422,328.98
2023-09-11,Headphones,Accessories,East,8,1832,532.97
2022-10-29,Printer,Office,South,1,668,94.08
2024-12-22,Camera,Electronics,West,6,1272,336.3
2023-06-26,Keyboard,Accessories,North,8,984,72.54
2024-07-25,Printer,Office,South,7,7896,484.76
2022-11-12,Smartphone,Electronics,North,1,636,42.4
2023-08-05,Laptop,Electronics,North,3,2031,450.23
2022-02-23,Mouse,Accessories,West,9,3186,483.22
2022-05-06,Headphones,Accessories,South,1,134,33.12
2024-04-27,Tablet,Electronics,South,5,1765,347.42
2023-07-28,Keyboard,Accessories,East,4,3628,717.81
2024-12-06,Monitor,Accessories,West,4,1000,198.92
2023-03-08,Camera,Electronics,North,2,2134,119.89
2023-05-25,Smartwatch,Electronics,North,7,6706,1687.22
2024-11-03,Laptop,Electronics,East,3,321,72.13
2023-02-19,Camera,Electronics,South,3,3126,710.14
2023-11-05,Monitor,Accessories,South,7,5446,697.21
2023-05-02,Tablet,Electronics,East,1,1131,140.55
2023-07-24,Printer,Office,East,2,1946,141.75
2023-09-16,Laptop,Electronics,North,7,6818,1348.26
2023-03-29,Smartphone,Electronics,East,7,2317,677.61
2023-01-27,Smartwatch,Electronics,East,6,396,89.51
2023-11-16,Smartphone,Electronics,South,1,558,49.81
2023-03-21,Smartphone,Electronics,East,9,2034,593.13
2022-06-01,Mouse,Accessories,West,8,6080,1171.93
2023-02-04,Smartwatch,Electronics,East,2,1378,183.1
2024-03-04,Monitor,Accessories,East,3,483,120.11
2022-10-19,Keyboard,Accessories,South,8,7864,1615.58
2022-01-27,Printer,Office,North,2,1268,141.76
2022-10-06,Printer,Office,West,6,3774,606.94
2023-09-16,Smartwatch,Electronics,East,9,9090,727.64
2024-01-10,Camera,Electronics,North,5,3720,1077.21
2022-07-02,Smartphone,Electronics,East,8,8896,1825.26
2024-10-01,Mouse,Accessories,South,4,3264,639.8
2023-03-04,Printer,Office,West,2,146,15.48
2024-05-26,Headphones,Accessories,East,3,1683,129.64
2022-01-10,Camera,Electronics,West,7,6076,788.14
2023-07-19,Smartwatch,Electronics,West,2,2388,492.54
2023-07-11,Smartphone,Electronics,East,6,882,180.63
2022-06-05,Laptop,Electronics,West,3,3561,206.87
2024-10-20,Tablet,Electronics,East,7,3395,350.26
2022-01-31,Smartphone,Electronics,South,6,3366,460.75
2022-11-30,Mouse,Accessories,East,2,630,144.14
2023-07-14,Camera,Electronics,South,1,440,34.74
2024-09-22,Smartwatch,Electronics,East,6,6462,1466.15
2024-12-29,Monitor,Accessories,South,6,5004,1197.36
2022-02-16,Laptop,Electronics,South,8,1840,461.21
2022-11-06,Tablet,Electronics,South,7,4466,763.14
2022-12-27,Tablet,Electronics,South,6,3048,823.36
2024-06-03,Mouse,Accessories,South,7,4977,516.7
2022-07-01,Keyboard,Accessories,South,3,2010,387.31
2022-01-30,Camera,Electronics,South,8,5352,1133.57
2024-01-07,Camera,Electronics,North,4,4136,294.21
2022-04-30,Camera,Electronics,West,8,6336,439.42
2023-11-28,Laptop,Electronics,East,9,5481,1540.75
2024-10-15,Camera,Electronics,West,6,6366,318.97
2023-09-20,Printer,Office,West,1,623,81.24
2024-12-20,Mouse,Accessories,South,3,237,49.94
2022-03-18,Keyboard,Accessories,North,9,8370,1525.8
2023-04-11,Headphones,Accessories,South,5,4965,774.74
2024-08-04,Camera,Electronics,South,7,7791,1844.69
2024-09-29,Smartphone,Electronics,West,1,158,32.89
2023-03-11,Keyboard,Accessories,West,7,4347,712.79
2022-09-13,Smartphone,Electronics,East,4,3364,527.28
2023-07-29,Camera,Electronics,South,3,1098,77.81
2022-05-14,Headphones,Accessories,West,3,1083,257.44
2022-09-09,Laptop,Electronics,East,4,1628,314.96
2024-11-19,Keyboard,Accessories,South,4,1472,387.27
2024-09-19,Printer,Office,West,9,3753,1114.87
2023-07-03,Monitor,Accessories,South,6,6402,1602.79
2024-04-17,Monitor,Accessories,West,3,2565,510.73
2024-10-18,Mouse,Accessories,South,3,2214,127.34
2024-06-16,Monitor,Accessories,West,3,975,291.81
2023-10-14,Printer,Office,East,8,3312,854.12
2023-10-12,Printer,Office,East,1,267,41.85
2022-04-11,Smartphone,Electronics,East,9,8145,2384.42
2022-01-06,Printer,Office,North,1,232,34.26
2024-10-06,Smartphone,Electronics,North,3,300,38.44
2024-02-27,Monitor,Accessories,East,2,2248,473.21
2023-10-10,Monitor,Accessories,North,6,1614,166.62
2022-05-03,Monitor,Accessories,West,2,1476,195.74
2024-11-05,Printer,Office,South,5,4375,347.43
2024-09-03,Smartwatch,Electronics,North,4,1064,263.48
2022-10-04,Headphones,Accessories,North,6,1068,190.77
2023-12-17,Keyboard,Accessories,East,1,190,27.43
2022-06-27,Printer,Office,South,7,7868,862.38
2024-12-03,Keyboard,Accessories,North,3,1239,143.35
2023-09-10,Monitor,Accessories,East,2,1394,408.32
2024-02-07,Smartphone,Electronics,North,5,2060,403.19
2023-06-09,Laptop,Electronics,East,1,1060,57.26
2022-12-16,Monitor,Accessories,North,7,7812,1478.43
2024-06-17,Camera,Electronics,North,7,7077,804.15
2023-06-10,Smartphone,Electronics,West,7,5712,929.42
2023-01-22,Printer,Office,North,6,4146,966.79
2024-06-18,Tablet,Electronics,West,2,992,238.18
2022-04-13,Smartwatch,Electronics,North,2,1756,165.6
2023-04-09,Monitor,Accessories,West,4,3632,566.81
2024-03-17,Headphones,Accessories,East,4,3912,550.09
2023-05-19,Printer,Office,North,9,3123,741.23
2022-09-20,Printer,Office,West,4,700,120.19
2022-11-02,Tablet,Electronics,South,8,408,83.16
2022-12-18,Smartphone,Electronics,South,4,4056,768.81
2024-05-07,Laptop,Electronics,West,1,770,121.75
2022-02-07,Smartwatch,Electronics,North,3,531,73.35
2023-06-03,Monitor,Accessories,South,5,280,79.77
2024-04-01,Laptop,Electronics,East,7,4550,892.73
2023-04-07,Smartwatch,Electronics,West,5,2480,601.66
2022-05-18,Printer,Office,West,6,2604,305.73
2022-02-25,Keyboard,Accessories,West,7,1351,310.03
2023-09-03,Monitor,Accessories,South,5,4615,251.0
2024-03-22,Mouse,Accessories,West,1,829,165.05
2024-03-15,Camera,Electronics,West,3,177,43.41
2022-12-23,Headphones,Accessories,West,1,1086,161.05
2023-04-26,Laptop,Electronics,South,5,275,64.9
2022-12-15,Mouse,Accessories,North,1,564,164.5
2024-08-13,Keyboard,Accessories,South,2,684,71.39
2023-10-20,Laptop,Electronics,South,4,2656,687.63
2024-07-12,Laptop,Electronics,West,5,1190,346.79
2024-12-01,Printer,Office,South,6,4854,510.88
2024-02-14,Printer,Office,West,5,1060,217.96
2024-08-31,Laptop,Electronics,South,3,1527,364.05
2023-10-19,Mouse,Accessories,East,4,1168,177.54
2023-04-16,Tablet,Electronics,South,8,6328,1257.81
2024-06-17,Smartphone,Electronics,North,3,2193,477.95
2023-04-28,Smartwatch,Electronics,East,8,7600,1099.88
2023-03-15,Printer,Office,West,9,1764,322.11
2022-05-20,Keyboard,Accessories,East,2,1270,84.29
2023-01-21,Tablet,Electronics,North,1,607,33.77
2023-03-23,Mouse,Accessories,South,2,1672,469.64
2023-06-28,Keyboard,Accessories,South,6,5718,1358.26
2022-04-30,Headphones,Accessories,South,8,584,107.27
2023-03-24,Camera,Electronics,West,7,7455,966.64
2022-03-25,Keyboard,Accessories,North,7,7679,2270.08
2022-06-02,Tablet,Electronics,West,7,847,154.05
2022-07-31,Mouse,Accessories,West,3,1278,178.78
2024-01-21,Keyboard,Accessories,East,8,6592,1024.82
2023-09-13,Monitor,Accessories,East,8,3544,454.14
2023-12-19,Camera,Electronics,West,3,1959,274.27
2022-08-02,Mouse,Accessories,South,6,3384,924.03
2023-11-25,Smartphone,Electronics,North,1,307,50.2
2022-07-29,Camera,Electronics,West,9,10017,1468.72
2024-11-04,Tablet,Electronics,South,7,7931,504.39
2024-10-20,Laptop,Electronics,North,2,1168,198.4
2024-03-19,Smartphone,Electronics,South,9,9765,909.99
2023-09-21,Tablet,Electronics,South,8,1456,271.26
2022-12-11,Smartphone,Electronics,South,5,950,61.9
2022-06-24,Smartwatch,Electronics,West,2,2314,600.76
2023-10-06,Smartwatch,Electronics,North,1,915,264.3
2022-12-06,Laptop,Electronics,North,1,290,61.14
2022-01-15,Tablet,Electronics,North,7,3584,940.88
2024-03-04,Mouse,Accessories,West,6,1254,205.57
2023-01-24,Laptop,Electronics,North,5,2410,636.83
2023-10-01,Printer,Office,North,2,800,118.68
2022-06-28,Smartwatch,Electronics,West,5,990,87.61
2023-05-14,Laptop,Electronics,West,9,9702,2771.49
2023-09-04,Keyboard,Accessories,East,8,5888,354.27
2023-09-20,Tablet,Electronics,East,4,1768,345.33
2022-06-01,Headphones,Accessories,North,2,1022,76.04
2023-12-03,Tablet,Electronics,North,3,2883,671.91
2023-02-15,Monitor,Accessories,North,4,4064,771.16
2022-09-18,Monitor,Accessories,East,1,1117,119.89
2022-04-12,Laptop,Electronics,South,4,260,66.02
2022-01-18,Printer,Office,South,3,222,50.28
